order_id,order_date,product,category,region,channel,customer_id,quantity,unit_price,revenue
10863,2026-05-09,Tablet,Electronics,Europe,Online,CUST-0282,4,376.25,1504.98
10864,2026-04-01,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0162,3,,1978.75
10865,2026-04-20,Webcam HD,Accessories,LATAM,Partner,CUST-0166,3,976.67,2930.02
10866,2026-04-27,Mechanical Keyboard,Accessories,LATAM,Partner,CUST-0382,5,353.25,1766.26
10867,2026-03-13,Webcam HD,Accessories,LATAM,Online,CUST-0372,4,985.68,3942.73
10868,2026-02-13,4K Monitor,Electronics,Europe,Retail,CUST-0004,5,950.25,4751.27
10869,2026-03-19,Mechanical Keyboard,Accessories,North America,Partner,CUST-0142,2,381.01,762.03
10870,2026-06-06,Ergonomic Chair,Furniture,Europe,Online,CUST-0020,5,643.13,3215.65
10871,2026-04-08,Webcam HD,Accessories,APAC,Partner,CUST-0128,2,906.5,1812.99
10872,2026-03-10,4K Monitor,Electronics,LATAM,Partner,CUST-0112,3,971.28,2913.85
10873,2026-05-13,Wireless Mouse,Accessories,Europe,Retail,CUST-0354,3,69.99,209.97
10874,2026-05-09,Smartphone,Electronics,APAC,Online,CUST-0375,1,73.71,73.71
10875,2026-05-23,Smartphone,Electronics,North America,Retail,CUST-0179,4,64.18,256.71
10876,2026-06-01,Noise-Cancel Headphones,Audio,North America,Online,CUST-0383,4,1452.26,5809.03
10877,2026-05-03,Smartphone,Electronics,LATAM,Online,CUST-0157,1,74.43,74.43
10878,2026-04-17,Laptop Pro,Electronics,Europe,Retail,CUST-0258,3,955.39,2866.18
10879,2026-05-09,Mechanical Keyboard,Accessories,LATAM,Retail,CUST-0386,2,308.93,617.85
10880,2026-04-26,Smartphone,Electronics,LATAM,Retail,CUST-0202,5,64.39,321.96
10881,2026-02-27,USB-C Hub,Accessories,North America,Partner,CUST-0205,3,378.11,1134.33
10882,2026-03-14,Wireless Mouse,Accessories,Europe,Online,CUST-0247,4,65.13,260.52
10883,2026-04-21,Mechanical Keyboard,Accessories,Europe,Partner,CUST-0316,4,339.79,1359.18
10884,2026-05-14,Ergonomic Chair,Furniture,APAC,Retail,CUST-0166,2,592.09,1184.17
10885,2026-05-07,Smartphone,Electronics,LATAM,Retail,CUST-0188,1,64.81,64.81
10886,2026-03-25,Mechanical Keyboard,Accessories,North America,Retail,CUST-0087,3,335.25,1005.74
10887,2026-03-25,Smartphone,Electronics,,Online,CUST-0120,4,74.23,296.91
10888,2026-03-06,Tablet,Electronics,North America,Online,CUST-0379,3,,937.18
10889,2026-02-15,Mechanical Keyboard,Accessories,APAC,Online,CUST-0176,5,387.37,1936.86
10890,2026-05-08,Wireless Mouse,Accessories,North America,Retail,CUST-0108,3,64.27,192.8
10891,2026-05-14,Ergonomic Chair,Furniture,APAC,Partner,CUST-0248,2,585.82,1171.65
10892,2026-04-29,Smartwatch,Wearables,North America,Retail,CUST-0299,2,791.24,1582.48
10893,2026-06-04,Tablet,Electronics,Europe,Online,CUST-0146,5,302.51,1512.55
10894,2026-03-06,Smartwatch,Wearables,LATAM,Partner,CUST-0005,5,709.36,3546.78
10895,2026-02-17,Noise-Cancel Headphones,Audio,APAC,Online,CUST-0010,3,1362.62,4087.87
10896,2026-03-18,Tablet,Electronics,LATAM,Partner,CUST-0364,4,319.0,1275.99
10897,2026-02-21,Webcam HD,Accessories,North America,Online,CUST-0102,4,1093.09,4372.38
10898,2026-04-14,Standing Desk,Furniture,North America,Online,CUST-0127,5,170.67,853.37
10899,2026-06-07,Ergonomic Chair,Furniture,LATAM,Partner,CUST-0081,3,606.92,1820.76
10900,2026-02-11,Webcam HD,Accessories,APAC,Online,CUST-0257,3,962.08,2886.24
10901,2026-03-16,Laptop Pro,Electronics,North America,Partner,CUST-0144,3,1037.54,3112.61
10902,2026-03-09,USB-C Hub,Accessories,Europe,Online,CUST-0374,3,466.56,1399.67
10903,2026-03-29,Ergonomic Chair,Furniture,Europe,Retail,CUST-0124,5,694.56,3472.8
10904,2026-04-23,USB-C Hub,Accessories,APAC,Retail,CUST-0278,4,474.52,1898.08
10905,2026-02-25,Mechanical Keyboard,Accessories,Europe,Online,CUST-0159,2,356.42,712.84
10906,2026-05-08,Smartwatch,Wearables,LATAM,Online,CUST-0336,5,832.68,4163.41
10907,2026-06-08,Smartphone,Electronics,North America,Online,CUST-0163,2,68.59,137.18
10908,2026-05-27,USB-C Hub,Accessories,LATAM,Retail,CUST-0156,1,452.25,452.25
10909,2026-04-06,Smartwatch,Wearables,Europe,Online,CUST-0068,3,686.3,2058.9
10910,2026-03-04,Laptop Pro,Electronics,Europe,Partner,CUST-0119,5,974.07,4870.35
10911,2026-03-10,Tablet,Electronics,LATAM,Online,CUST-0258,1,330.25,330.25
10912,2026-05-28,Smartphone,Electronics,APAC,Online,CUST-0199,4,75.87,303.47
10913,2026-04-12,Standing Desk,Furniture,Europe,Online,CUST-0210,2,140.59,281.18
10914,2026-05-17,Laptop Pro,Electronics,Europe,Partner,CUST-0344,3,1054.88,3164.64
10915,2026-03-06,Mechanical Keyboard,Accessories,LATAM,Partner,CUST-0251,1,320.26,320.26
10916,2026-05-08,Webcam HD,Accessories,LATAM,Retail,CUST-0398,4,1098.43,4393.7
10917,2026-02-14,Smartphone,Electronics,LATAM,Partner,CUST-0381,4,76.02,304.07
10918,2026-04-23,Smartphone,Electronics,North America,Partner,CUST-0056,5,72.42,362.1
10919,2026-04-07,Standing Desk,Furniture,Europe,Partner,CUST-0276,1,168.76,168.76
10920,2026-03-31,Smartwatch,Wearables,North America,Online,CUST-0150,1,764.7,764.7
10921,2026-04-06,Noise-Cancel Headphones,Audio,APAC,Retail,CUST-0086,3,1399.75,4199.24
10922,2026-04-04,4K Monitor,Electronics,Europe,Retail,CUST-0331,5,1201.35,6006.75
10923,2026-04-07,Wireless Mouse,Accessories,Europe,Retail,CUST-0212,5,58.64,293.22
10924,2026-03-22,Standing Desk,Furniture,Europe,Retail,CUST-0047,1,141.19,141.19
10925,2026-03-13,Webcam HD,Accessories,North America,Online,CUST-0059,2,1055.08,2110.15
10926,2026-05-10,Standing Desk,Furniture,LATAM,Partner,CUST-0262,3,137.5,412.49
10927,2026-04-28,USB-C Hub,Accessories,North America,Online,CUST-0172,4,428.9,1715.6
10928,2026-04-22,Tablet,Electronics,Europe,Online,CUST-0394,2,312.93,625.87
10929,2026-05-11,Laptop Pro,Electronics,LATAM,Retail,CUST-0321,4,899.17,3596.67
10930,2026-03-04,Wireless Mouse,Accessories,North America,Partner,CUST-0392,2,72.79,145.57
10931,2026-03-13,Laptop Pro,Electronics,LATAM,Partner,CUST-0003,4,945.14,3780.54
10932,2026-04-27,Standing Desk,Furniture,LATAM,Retail,CUST-0210,2,142.69,285.37
10933,2026-04-06,Wireless Mouse,Accessories,Europe,Partner,CUST-0143,5,66.77,333.86
10934,2026-04-29,Tablet,Electronics,Europe,Online,CUST-0095,5,370.74,1853.69
10935,2026-02-27,Laptop Pro,Electronics,North America,Partner,CUST-0296,3,833.37,2500.11
10936,2026-05-27,Smartphone,Electronics,North America,Online,CUST-0056,3,68.84,206.52
10937,2026-04-03,USB-C Hub,Accessories,Europe,Retail,CUST-0384,2,442.12,884.23
10938,2026-04-24,Webcam HD,Accessories,APAC,Retail,CUST-0189,1,894.9,894.9
10939,2026-06-03,Noise-Cancel Headphones,Audio,North America,Retail,CUST-0242,1,1394.64,1394.64
10940,2026-02-26,Wireless Mouse,Accessories,LATAM,Partner,CUST-0108,3,62.25,186.75
10941,2026-05-09,Mechanical Keyboard,Accessories,North America,Retail,CUST-0371,5,309.61,1548.06
10942,2026-05-08,Smartphone,Electronics,APAC,Retail,CUST-0270,3,70.61,211.83
10943,2026-04-23,Smartphone,Electronics,LATAM,Partner,CUST-0374,3,79.84,239.51
10944,2026-04-30,Standing Desk,Furniture,Europe,Partner,CUST-0149,4,166.0,664.02
10945,2026-03-05,Laptop Pro,Electronics,North America,Partner,CUST-0107,1,830.28,830.28
10946,2026-05-22,Smartphone,Electronics,APAC,Retail,CUST-0287,4,70.37,281.48
10947,2026-05-23,Tablet,Electronics,Europe,Partner,CUST-0145,2,299.68,599.36
10948,2026-03-13,Wireless Mouse,Accessories,APAC,Online,CUST-0059,3,61.77,185.3
10949,2026-05-07,Webcam HD,Accessories,North America,Online,CUST-0100,3,972.5,2917.5
10950,2026-03-23,Webcam HD,Accessories,,Partner,CUST-0070,4,1105.75,4422.99
10951,2026-04-11,USB-C Hub,Accessories,APAC,Retail,CUST-0212,4,466.0,1864.0
10952,2026-06-07,Smartwatch,Wearables,APAC,Partner,CUST-0372,1,818.3,818.3
10953,2026-05-06,Webcam HD,Accessories,Europe,Partner,CUST-0351,5,1008.32,5041.62
10954,2026-03-23,Webcam HD,Accessories,APAC,Online,CUST-0174,1,1119.44,1119.44
10955,2026-03-29,Tablet,Electronics,LATAM,Online,CUST-0305,5,372.7,1863.48
10956,2026-02-23,4K Monitor,Electronics,APAC,Retail,CUST-0045,3,1143.16,3429.49
10957,2026-04-13,Mechanical Keyboard,Accessories,APAC,Online,CUST-0269,3,344.86,1034.58
10958,2026-03-19,USB-C Hub,Accessories,North America,Online,CUST-0048,1,409.78,409.78
10959,2026-04-06,Ergonomic Chair,Furniture,Europe,Online,CUST-0175,1,682.58,682.58
10960,2026-06-07,Standing Desk,Furniture,APAC,Online,CUST-0394,5,146.37,731.87
10961,2026-05-31,Wireless Mouse,Accessories,Europe,Online,CUST-0371,5,68.05,340.25
10962,2026-02-13,Standing Desk,Furniture,North America,Online,CUST-0160,4,162.28,649.14
10963,2026-06-08,Laptop Pro,Electronics,APAC,Retail,CUST-0024,5,1035.89,5179.43
10964,2026-02-22,Ergonomic Chair,Furniture,APAC,Partner,CUST-0108,3,556.35,1669.05
10965,2026-03-22,Mechanical Keyboard,Accessories,APAC,Retail,CUST-0344,2,330.06,660.12
10966,2026-02-24,4K Monitor,Electronics,North America,Online,CUST-0319,2,989.53,1979.05
10967,2026-04-21,Ergonomic Chair,Furniture,APAC,Partner,CUST-0164,1,586.28,586.28
10968,2026-03-15,USB-C Hub,Accessories,Europe,Online,CUST-0160,3,431.48,1294.43
10969,2026-04-28,Webcam HD,Accessories,Europe,Online,CUST-0242,5,984.69,4923.47
10970,2026-06-04,Tablet,Electronics,North America,Online,CUST-0219,1,308.0,308.0
10971,2026-03-31,USB-C Hub,Accessories,LATAM,Partner,CUST-0183,5,465.91,2329.57
10972,2026-03-20,Webcam HD,Accessories,North America,Retail,CUST-0291,2,1053.67,2107.35
10973,2026-02-25,Wireless Mouse,Accessories,APAC,Partner,CUST-0330,4,58.38,233.51
10974,2026-05-10,Standing Desk,Furniture,Europe,Online,CUST-0316,4,143.27,573.08
10975,2026-03-14,Webcam HD,Accessories,APAC,Retail,CUST-0233,4,918.01,3672.04
10976,2026-04-12,Laptop Pro,Electronics,APAC,Retail,CUST-0237,1,939.73,939.73
10977,2026-05-28,USB-C Hub,Accessories,Europe,Partner,CUST-0053,3,452.52,1357.57
10978,2026-04-01,Smartwatch,Wearables,North America,Retail,CUST-0273,1,719.9,719.9
10979,2026-04-09,Noise-Cancel Headphones,Audio,Europe,Partner,CUST-0082,5,1278.93,6394.67
10980,2026-04-11,Noise-Cancel Headphones,Audio,LATAM,Retail,CUST-0291,1,1254.54,1254.54
10981,2026-05-20,Webcam HD,Accessories,Europe,Partner,CUST-0343,5,1048.87,5244.33
10982,2026-02-18,Smartwatch,Wearables,North America,Partner,CUST-0306,5,818.61,4093.07
10983,2026-04-09,Webcam HD,Accessories,LATAM,Online,CUST-0158,5,896.06,4480.28
10984,2026-04-01,Wireless Mouse,Accessories,LATAM,Retail,CUST-0254,5,58.57,292.85
10985,2026-05-02,Tablet,Electronics,Europe,Partner,CUST-0387,1,306.64,306.64
10986,2026-05-01,Laptop Pro,Electronics,LATAM,Partner,CUST-0150,2,984.72,1969.45
10987,2026-03-30,Smartphone,Electronics,Europe,Partner,CUST-0163,5,70.98,354.9
10988,2026-03-19,Smartphone,Electronics,LATAM,Partner,CUST-0177,3,79.68,239.03
10989,2026-02-20,Smartphone,Electronics,LATAM,Online,CUST-0151,1,74.01,74.01
10990,2026-02-16,Webcam HD,Accessories,North America,Partner,CUST-0287,5,1119.0,5595.01
10991,2026-05-25,Webcam HD,Accessories,North America,Online,CUST-0222,1,1091.68,1091.68
10992,2026-05-09,Smartphone,Electronics,LATAM,Retail,CUST-0196,4,74.27,297.06
10993,2026-04-05,Ergonomic Chair,Furniture,LATAM,Online,CUST-0097,2,660.39,1320.78
10994,2026-04-21,Noise-Cancel Headphones,Audio,Europe,Retail,CUST-0344,3,1421.98,4265.93
10995,2026-02-25,USB-C Hub,Accessories,North America,Online,CUST-0370,1,376.94,376.94
10996,2026-06-02,Standing Desk,Furniture,Europe,Online,CUST-0071,4,172.59,690.37
10997,2026-05-02,Noise-Cancel Headphones,Audio,,Partner,CUST-0093,4,1439.96,5759.84
10998,2026-04-08,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0182,4,642.44,2569.74
10999,2026-03-09,USB-C Hub,Accessories,LATAM,Partner,CUST-0122,4,434.79,1739.15
11000,2026-05-11,Ergonomic Chair,Furniture,APAC,Online,CUST-0020,3,619.48,1858.44
11001,2026-04-22,Standing Desk,Furniture,LATAM,Partner,CUST-0041,3,138.59,415.78
11002,2026-02-27,Smartwatch,Wearables,APAC,Retail,CUST-0265,5,846.98,4234.92
11003,2026-02-19,Ergonomic Chair,Furniture,LATAM,Partner,CUST-0380,5,567.07,2835.37
11004,2026-05-04,Tablet,Electronics,APAC,Partner,CUST-0028,1,358.79,358.79
11005,2026-06-04,Webcam HD,Accessories,LATAM,Retail,CUST-0263,5,1070.49,5352.43
11006,2026-06-04,Standing Desk,Furniture,LATAM,Retail,CUST-0151,5,163.08,815.39
11007,2026-03-18,USB-C Hub,Accessories,APAC,Partner,CUST-0289,1,444.61,444.61
11008,2026-03-14,Laptop Pro,Electronics,North America,Partner,CUST-0150,4,964.66,3858.64
11009,2026-05-23,Smartwatch,Wearables,LATAM,Online,CUST-0065,5,662.21,3311.07
11010,2026-04-14,Wireless Mouse,Accessories,APAC,Retail,CUST-0132,3,60.96,182.89
11011,2026-02-10,Smartwatch,Wearables,Europe,Partner,CUST-0229,1,773.61,773.61
11012,2026-03-28,USB-C Hub,Accessories,Europe,Retail,CUST-0093,3,454.11,1362.32
11013,2026-05-22,Ergonomic Chair,Furniture,North America,Online,CUST-0305,1,608.43,608.43
11014,2026-06-08,USB-C Hub,Accessories,LATAM,Retail,CUST-0122,4,450.88,1803.5
11015,2026-05-04,Standing Desk,Furniture,APAC,Online,CUST-0329,2,142.45,284.9
11016,2026-03-14,Wireless Mouse,Accessories,LATAM,Retail,CUST-0155,1,59.55,59.55
11017,2026-04-10,Smartwatch,Wearables,LATAM,Retail,CUST-0135,5,702.09,3510.43
11018,2026-02-27,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0348,4,554.62,2218.5
11019,2026-03-21,Ergonomic Chair,Furniture,APAC,Retail,CUST-0313,1,568.52,568.52
11020,2026-06-06,Tablet,Electronics,APAC,Online,CUST-0131,3,328.12,984.35
11021,2026-05-03,Smartphone,Electronics,Europe,Partner,CUST-0345,4,71.24,284.95
11022,2026-04-25,Mechanical Keyboard,Accessories,Europe,Retail,CUST-0281,5,334.61,1673.05
11023,2026-02-10,Tablet,Electronics,,Retail,CUST-0051,1,371.75,371.75
11024,2026-04-17,Wireless Mouse,Accessories,APAC,Retail,CUST-0099,4,62.62,250.49
11025,2026-02-13,Laptop Pro,Electronics,Europe,Partner,CUST-0327,5,846.76,4233.8
11026,2026-02-24,Smartwatch,Wearables,Europe,Retail,CUST-0337,1,673.63,673.63
11027,2026-05-17,Tablet,Electronics,Europe,Online,CUST-0357,5,369.25,1846.26
11028,2026-03-04,4K Monitor,Electronics,North America,Partner,CUST-0233,3,1075.6,3226.81
11029,2026-06-07,4K Monitor,Electronics,APAC,Retail,CUST-0083,4,1138.26,4553.05
11030,2026-05-19,Wireless Mouse,Accessories,LATAM,Retail,CUST-0171,3,69.73,209.18
11031,2026-02-16,4K Monitor,Electronics,North America,Retail,CUST-0103,3,995.21,2985.63
11032,2026-04-28,Noise-Cancel Headphones,Audio,North America,Online,CUST-0277,2,1356.75,2713.51
11033,2026-05-18,Noise-Cancel Headphones,Audio,North America,Retail,CUST-0367,2,1346.18,2692.37
11034,2026-03-14,Wireless Mouse,Accessories,,Retail,CUST-0010,1,57.97,57.97
11035,2026-06-03,Standing Desk,Furniture,North America,Online,CUST-0341,2,159.89,319.77
11036,2026-03-30,4K Monitor,Electronics,LATAM,Partner,CUST-0002,2,1140.44,2280.88
11037,2026-04-15,Smartwatch,Wearables,LATAM,Partner,CUST-0400,4,749.32,2997.3
11038,2026-05-23,Wireless Mouse,Accessories,LATAM,Partner,CUST-0400,5,60.52,302.62
11039,2026-04-11,Wireless Mouse,Accessories,APAC,Retail,CUST-0350,5,65.69,328.45
11040,2026-03-19,Noise-Cancel Headphones,Audio,North America,Retail,CUST-0274,1,1352.32,1352.32
11041,2026-05-29,Webcam HD,Accessories,APAC,Partner,CUST-0104,1,,1086.54
11042,2026-03-03,Ergonomic Chair,Furniture,Europe,Retail,CUST-0357,1,709.97,709.97
11043,2026-03-30,Wireless Mouse,Accessories,LATAM,Partner,CUST-0098,3,64.88,194.63
11044,2026-02-26,Laptop Pro,Electronics,Europe,Retail,CUST-0200,2,830.62,1661.23
11045,2026-02-17,Ergonomic Chair,Furniture,LATAM,Online,CUST-0019,3,633.92,1901.77
11046,2026-03-24,Laptop Pro,Electronics,North America,Retail,CUST-0061,3,1015.49,3046.48
11047,2026-03-08,Tablet,Electronics,Europe,Partner,CUST-0297,5,338.96,1694.79
11048,2026-03-10,Wireless Mouse,Accessories,LATAM,Partner,CUST-0010,1,69.03,69.03
11049,2026-04-10,Smartphone,Electronics,Europe,Online,CUST-0089,1,67.21,67.21
11050,2026-04-30,Laptop Pro,Electronics,North America,Retail,CUST-0313,3,1023.49,3070.46
11051,2026-03-02,Smartphone,Electronics,North America,Online,CUST-0255,1,77.82,77.82
11052,2026-04-26,Smartphone,Electronics,Europe,Retail,CUST-0173,2,63.89,127.79
11053,2026-05-23,Smartwatch,Wearables,Europe,Retail,CUST-0110,4,719.59,2878.35
11054,2026-05-17,Laptop Pro,Electronics,North America,Online,CUST-0141,5,866.53,4332.63
11055,2026-02-27,Noise-Cancel Headphones,Audio,Europe,Retail,CUST-0125,2,1373.8,2747.59
11056,2026-06-07,Smartphone,Electronics,LATAM,Online,CUST-0009,1,65.19,65.19
11057,2026-06-01,Standing Desk,Furniture,Europe,Online,CUST-0362,1,134.38,134.38
11058,2026-05-03,Smartphone,Electronics,LATAM,Partner,CUST-0065,3,70.41,211.23
11059,2026-03-07,USB-C Hub,Accessories,LATAM,Online,CUST-0090,3,425.94,1277.82
11060,2026-04-28,Smartwatch,Wearables,LATAM,Partner,CUST-0046,1,772.15,772.15
11061,2026-04-30,4K Monitor,Electronics,Europe,Online,CUST-0061,3,1062.2,3186.61
11062,2026-04-17,Wireless Mouse,Accessories,Europe,Retail,CUST-0395,5,62.8,313.98
11063,2026-04-30,Tablet,Electronics,Europe,Online,CUST-0077,2,,645.95
11064,2026-05-07,Standing Desk,Furniture,North America,Online,CUST-0331,4,141.09,564.34
11065,2026-03-27,4K Monitor,Electronics,APAC,Partner,CUST-0389,2,1066.62,2133.25
11066,2026-04-08,Laptop Pro,Electronics,Europe,Online,CUST-0015,1,1004.01,1004.01
11067,2026-04-12,Ergonomic Chair,Furniture,Europe,Partner,CUST-0228,1,564.21,564.21
11068,2026-04-25,Smartphone,Electronics,APAC,Online,CUST-0399,3,70.46,211.39
11069,2026-02-23,Webcam HD,Accessories,LATAM,Online,CUST-0193,2,896.16,1792.32
11070,2026-06-03,Mechanical Keyboard,Accessories,LATAM,Online,CUST-0224,1,346.57,346.57
11071,2026-02-27,Mechanical Keyboard,Accessories,LATAM,Retail,CUST-0070,5,345.14,1725.69
11072,2026-04-08,Smartwatch,Wearables,APAC,Online,CUST-0172,2,779.06,1558.11
11073,2026-02-25,Laptop Pro,Electronics,Europe,Online,CUST-0239,5,838.93,4194.65
11074,2026-04-08,Noise-Cancel Headphones,Audio,Europe,Retail,CUST-0310,2,1395.27,2790.55
11075,2026-03-01,Tablet,Electronics,Europe,Online,CUST-0211,5,378.25,1891.23
11076,2026-05-29,Ergonomic Chair,Furniture,Europe,Partner,CUST-0243,4,692.85,2771.41
11077,2026-05-27,Standing Desk,Furniture,LATAM,Partner,CUST-0127,3,134.7,404.11
11078,2026-03-12,Webcam HD,Accessories,Europe,Partner,CUST-0003,4,1019.49,4077.96
11079,2026-04-03,Laptop Pro,Electronics,North America,Retail,CUST-0272,1,1064.84,1064.84
11080,2026-03-31,Standing Desk,Furniture,Europe,Online,CUST-0286,1,,151.98
11081,2026-05-16,Laptop Pro,Electronics,Europe,Retail,CUST-0152,4,1054.82,4219.26
11082,2026-03-11,Tablet,Electronics,APAC,Online,CUST-0361,1,300.09,300.09
11083,2026-04-08,Smartphone,Electronics,LATAM,Retail,CUST-0396,5,63.18,315.9
11084,2026-02-26,Smartwatch,Wearables,APAC,Partner,CUST-0238,4,692.67,2770.7
11085,2026-05-10,Tablet,Electronics,North America,Retail,CUST-0354,1,,374.27
11086,2026-03-23,Ergonomic Chair,Furniture,APAC,Partner,CUST-0314,1,600.91,600.91
11087,2026-04-19,Smartphone,Electronics,North America,Partner,CUST-0172,2,77.26,154.53
11088,2026-05-14,Laptop Pro,Electronics,APAC,Online,CUST-0057,5,1053.7,5268.49
11089,2026-03-30,Webcam HD,Accessories,APAC,Retail,CUST-0090,4,1029.65,4118.61
11090,2026-05-02,Ergonomic Chair,Furniture,Europe,Online,CUST-0172,1,643.85,643.85
11091,2026-03-11,Ergonomic Chair,Furniture,Europe,Partner,CUST-0390,1,658.2,658.2
11092,2026-03-09,Webcam HD,Accessories,LATAM,Retail,CUST-0028,3,1101.08,3303.23
11093,2026-02-17,Webcam HD,Accessories,North America,Retail,CUST-0364,3,986.94,2960.82
11094,2026-04-18,Tablet,Electronics,LATAM,Partner,CUST-0189,5,377.71,1888.53
11095,2026-05-22,Tablet,Electronics,LATAM,Online,CUST-0042,1,315.24,315.24
11096,2026-03-31,USB-C Hub,Accessories,North America,Online,CUST-0085,3,473.19,1419.56
11097,2026-03-16,Wireless Mouse,Accessories,Europe,Partner,CUST-0322,2,65.04,130.08
11098,2026-02-11,4K Monitor,Electronics,Europe,Retail,CUST-0178,4,1215.41,4861.63
11099,2026-04-03,Standing Desk,Furniture,North America,Online,CUST-0119,1,145.63,145.63
11100,2026-05-26,Ergonomic Chair,Furniture,APAC,Partner,CUST-0331,3,619.62,1858.86
11101,2026-05-20,Webcam HD,Accessories,LATAM,Retail,CUST-0156,4,1023.05,4092.19
11102,2026-04-22,USB-C Hub,Accessories,APAC,Online,CUST-0248,3,387.79,1163.38
11103,2026-03-28,4K Monitor,Electronics,APAC,Retail,CUST-0086,1,986.98,986.98
11104,2026-04-29,USB-C Hub,Accessories,Europe,Partner,CUST-0355,5,400.12,2000.58
11105,2026-06-04,Tablet,Electronics,North America,Online,CUST-0163,2,,625.71
11106,2026-04-23,USB-C Hub,Accessories,Europe,Online,CUST-0288,4,397.42,1589.68
11107,2026-05-10,Laptop Pro,Electronics,Europe,Retail,CUST-0230,3,1061.63,3184.88
11108,2026-04-19,USB-C Hub,Accessories,North America,Retail,CUST-0256,5,401.89,2009.44
11109,2026-05-18,USB-C Hub,Accessories,Europe,Online,CUST-0379,4,469.88,1879.53
11110,2026-04-19,Ergonomic Chair,Furniture,APAC,Retail,CUST-0149,3,657.91,1973.73
11111,2026-05-16,Smartphone,Electronics,LATAM,Retail,CUST-0353,2,77.48,154.96
11112,2026-02-23,Smartwatch,Wearables,Europe,Partner,CUST-0283,4,830.87,3323.48
11113,2026-02-23,4K Monitor,Electronics,Europe,Retail,CUST-0183,1,1057.43,1057.43
11114,2026-02-20,Webcam HD,Accessories,Europe,Partner,CUST-0270,1,1026.84,1026.84
11115,2026-03-09,4K Monitor,Electronics,LATAM,Partner,CUST-0344,2,951.99,1903.98
11116,2026-02-20,Ergonomic Chair,Furniture,APAC,Partner,CUST-0310,4,,2337.22
11117,2026-04-15,Laptop Pro,Electronics,LATAM,Retail,CUST-0198,3,920.87,2762.61
11118,2026-03-28,Laptop Pro,Electronics,APAC,Retail,CUST-0288,3,908.11,2724.32
11119,2026-02-20,Mechanical Keyboard,Accessories,LATAM,Retail,CUST-0148,4,370.79,1483.16
11120,2026-03-01,Smartwatch,Wearables,LATAM,Online,CUST-0301,4,797.72,3190.88
11121,2026-04-26,Wireless Mouse,Accessories,LATAM,Partner,CUST-0172,2,60.22,120.45
11122,2026-02-17,Smartphone,Electronics,LATAM,Partner,CUST-0140,4,64.36,257.45
11123,2026-04-03,USB-C Hub,Accessories,,Online,CUST-0096,5,419.32,2096.6
11124,2026-05-26,Noise-Cancel Headphones,Audio,North America,Retail,CUST-0300,3,1326.03,3978.08
11125,2026-03-19,Standing Desk,Furniture,Europe,Online,CUST-0002,5,163.32,816.59
11126,2026-02-28,4K Monitor,Electronics,LATAM,Online,CUST-0335,3,1211.64,3634.92
11127,2026-05-05,4K Monitor,Electronics,Europe,Online,CUST-0062,4,995.61,3982.45
11128,2026-05-17,4K Monitor,Electronics,North America,Partner,CUST-0382,4,,4889.18
11129,2026-03-27,Smartphone,Electronics,APAC,Partner,CUST-0352,4,73.16,292.66
11130,2026-04-10,Smartwatch,Wearables,North America,Retail,CUST-0084,1,729.05,729.05
11131,2026-04-24,Laptop Pro,Electronics,Europe,Retail,CUST-0084,2,901.99,1803.97
11132,2026-02-15,4K Monitor,Electronics,APAC,Online,CUST-0149,3,1062.41,3187.22
11133,2026-03-18,Ergonomic Chair,Furniture,Europe,Online,CUST-0307,1,636.23,636.23
11134,2026-05-16,USB-C Hub,Accessories,APAC,Partner,CUST-0155,5,404.17,2020.86
11135,2026-03-15,Tablet,Electronics,APAC,Online,CUST-0007,3,307.11,921.33
11136,2026-02-26,Ergonomic Chair,Furniture,LATAM,Retail,CUST-0175,3,613.33,1840.0
11137,2026-06-06,USB-C Hub,Accessories,Europe,Online,CUST-0287,1,392.8,392.8
11138,2026-04-28,Smartwatch,Wearables,North America,Retail,CUST-0236,5,820.41,4102.07
11139,2026-06-06,Wireless Mouse,Accessories,North America,Retail,CUST-0179,1,70.42,70.42
11140,2026-03-20,Smartwatch,Wearables,LATAM,Partner,CUST-0268,3,683.8,2051.4
11141,2026-05-17,Webcam HD,Accessories,North America,Partner,CUST-0061,2,1052.9,2105.81
11142,2026-03-09,USB-C Hub,Accessories,APAC,Online,CUST-0108,2,443.85,887.7
11143,2026-02-25,Wireless Mouse,Accessories,North America,Online,CUST-0010,4,68.29,273.14
11144,2026-05-19,Standing Desk,Furniture,North America,Online,CUST-0338,4,135.81,543.23
11145,2026-04-15,Smartphone,Electronics,APAC,Online,CUST-0034,1,71.38,71.38
11146,2026-03-19,Tablet,Electronics,North America,Partner,CUST-0106,1,364.98,364.98
11147,2026-04-25,Mechanical Keyboard,Accessories,North America,Online,CUST-0075,2,364.44,728.88
11148,2026-05-28,Smartwatch,Wearables,APAC,Retail,CUST-0083,3,840.26,2520.79
11149,2026-05-29,Ergonomic Chair,Furniture,North America,Online,CUST-0297,5,592.01,2960.03
11150,2026-05-17,Laptop Pro,Electronics,Europe,Retail,CUST-0088,5,877.09,4385.43
11151,2026-06-04,Ergonomic Chair,Furniture,North America,Online,CUST-0259,1,710.96,710.96
11152,2026-05-28,Smartwatch,Wearables,Europe,Retail,CUST-0345,4,727.75,2910.99
